Sağlanan Şartlar,Score %
"NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H, CYPHER_PATTERN",40.54
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, TREND_KIRILDI_4H",40.54
"EMA_CONDITION, NEAR_LOWER_CHANNEL, SUPER_TREND, FORECAST, TREND_KIRILDI_4H",40.54
"MACD_VOLUME, EMA_CONDITION, SUPER_TREND, TREND_KIRILDI_4H",40.54
"EMA_CONDITION, PRICE_PREDICTION_TAHMIN, SUPER_TREND, CYPHER_PATTERN",40.54
"RSI_DIVERGENCE, NEAR_LOWER_CHANNEL, TREND_KIRILDI_4H, CYPHER_PATTERN",40.54
"RSI_DIVERGENCE, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H, CYPHER_PATTERN",40.54
"MACD_VOLUME, EMA_CONDITION, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H",40.54
"EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, CYPHER_PATTERN",40.54
"MACD_VOLUME, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, FORECAST, TREND_KIRILDI_4H, CYPHER_PATTERN",40.54
"RSI_DIVERGENCE, EMA_CONDITION, PRICE_PREDICTION_TAHMIN, CYPHER_PATTERN",40.54
"NEAR_LOWER_CHANNEL, SUPER_TREND, TREND_KIRILDI_4H, CYPHER_PATTERN",40.54
"RSI_DIVERGENCE, EMA_CONDITION, NEAR_LOWER_CHANNEL, CYPHER_PATTERN",40.54
"PRICE_PREDICTION_TAHMIN, SUPER_TREND, TREND_KIRILDI_4H, CYPHER_PATTERN",40.54
"RSI_DIVERGENCE, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST",40.54
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, FORECAST, CYPHER_PATTERN",40.54
"EMA_CONDITION, NEAR_LOWER_CHANNEL, SUPER_TREND, CYPHER_PATTERN",40.54
"RSI_DIVERGENCE, MACD_VOLUME, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, FORECAST, TREND_KIRILDI_4H",39.64
"MACD_VOLUME, EMA_CONDITION, FIBONACCI_SUPPORT, CYPHER_PATTERN",39.64
"MACD_VOLUME, FIBONACCI_SUPPORT, TREND_KIRILDI_4H, CYPHER_PATTERN",39.64
"RSI_DIVERGENCE, FORECAST, TREND_KIRILDI_4H, CYPHER_PATTERN",39.64
"RSI_DIVERGENCE, MACD_VOLUME, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, CYPHER_PATTERN",39.64
"RSI_DIVERGENCE, PRICE_PREDICTION_TAHMIN, SUPER_TREND, TREND_KIRILDI_4H",39.64
"RSI_DIVERGENCE, NEAR_LOWER_CHANNEL, SUPER_TREND, TREND_KIRILDI_4H",39.64
"FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, FORECAST, TREND_KIRILDI_4H, CYPHER_PATTERN",39.64
"EMA_CONDITION, SUPER_TREND, FORECAST, CYPHER_PATTERN",39.64
"NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, FORECAST, TREND_KIRILDI_4H, CYPHER_PATTERN",39.64
"SUPER_TREND, FORECAST, TREND_KIRILDI_4H, CYPHER_PATTERN",39.64
"RSI_DIVERGENCE, EMA_CONDITION, FORECAST, CYPHER_PATTERN",39.64
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST",39.64
"RSI_DIVERGENCE, EMA_CONDITION, PRICE_PREDICTION_TAHMIN, SUPER_TREND",39.64
"RSI_DIVERGENCE, EMA_CONDITION, NEAR_LOWER_CHANNEL, SUPER_TREND",39.64
"MACD_VOLUME, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST, TREND_KIRILDI_4H",39.64
"RSI_DIVERGENCE, MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, FORECAST",39.64
"NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, SUPER_TREND, TREND_KIRILDI_4H",39.64
"EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, SUPER_TREND",39.64
"EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, FORECAST, CYPHER_PATTERN",39.64
"MACD_VOLUME, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, SUPER_TREND, CYPHER_PATTERN",39.64
"RSI_DIVERGENCE, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H",39.64
"NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, STRONG_SIGNAL",39.64
"RSI_DIVERGENCE, EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN",39.64
"EMA_CONDITION, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, FORECAST, CYPHER_PATTERN",39.64
"MACD_VOLUME, EMA_CONDITION, FIBONACCI_SUPPORT, FORECAST, TREND_KIRILDI_4H",39.64
"MACD_VOLUME, STRONG_SIGNAL",38.74
"FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, SUPER_TREND, CYPHER_PATTERN",38.74
"PRICE_PREDICTION_TAHMIN, FORECAST, STRONG_SIGNAL",38.74
"EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, SUPER_TREND, FORECAST",38.74
"RSI_DIVERGENCE, EMA_CONDITION, SUPER_TREND, FORECAST",38.74
"RSI_DIVERGENCE, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, CYPHER_PATTERN",38.74
"EMA_CONDITION, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H, CYPHER_PATTERN",38.74
"MACD_VOLUME, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST, CYPHER_PATTERN",38.74
"RSI_DIVERGENCE, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, CYPHER_PATTERN",38.74
"RSI_DIVERGENCE, MACD_VOLUME, EMA_CONDITION, FIBONACCI_SUPPORT",38.74
"EMA_CONDITION, NEAR_LOWER_CHANNEL, TREND_KIRILDI_4H, CYPHER_PATTERN",38.74
"NEAR_LOWER_CHANNEL, FORECAST, STRONG_SIGNAL",38.74
"RSI_DIVERGENCE, SUPER_TREND, FORECAST, TREND_KIRILDI_4H",38.74
"RSI_DIVERGENCE, SUPER_TREND, CYPHER_PATTERN",38.74
"MACD_VOLUME, EMA_CONDITION, FIBONACCI_SUPPORT, SUPER_TREND",38.74
"MACD_VOLUME, NEAR_LOWER_CHANNEL, SUPER_TREND, FORECAST, CYPHER_PATTERN",38.74
"MACD_VOLUME, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, FORECAST, CYPHER_PATTERN",38.74
"MACD_VOLUME, FIBONACCI_SUPPORT, SUPER_TREND, TREND_KIRILDI_4H",38.74
"RSI_DIVERGENCE, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, FORECAST, TREND_KIRILDI_4H",38.74
"NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, SUPER_TREND, CYPHER_PATTERN",38.74
"RSI_DIVERGENCE, MACD_VOLUME, PRICE_PREDICTION_TAHMIN, FORECAST, CYPHER_PATTERN",38.74
"RSI_DIVERGENCE, MACD_VOLUME, FIBONACCI_SUPPORT, TREND_KIRILDI_4H",38.74
"RSI_DIVERGENCE, EMA_CONDITION, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, FORECAST",38.74
"RSI_DIVERGENCE, MACD_VOLUME, NEAR_LOWER_CHANNEL, FORECAST, CYPHER_PATTERN",38.74
"EMA_CONDITION, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST",38.74
"NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, SUPER_TREND, FORECAST, TREND_KIRILDI_4H",38.74
"FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST, TREND_KIRILDI_4H",38.74
"RSI_DIVERGENCE, MACD_VOLUME, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, SUPER_TREND",38.74
"RSI_DIVERGENCE, EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, FORECAST",38.74
"RSI_DIVERGENCE, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, FORECAST, TREND_KIRILDI_4H",38.74
"EMA_CONDITION, NEAR_LOWER_CHANNEL, SUPER_TREND, TREND_KIRILDI_4H",37.84
"EMA_CONDITION, PRICE_PREDICTION_TAHMIN, SUPER_TREND, TREND_KIRILDI_4H",37.84
"MACD_VOLUME, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST",37.84
"RSI_DIVERGENCE, EMA_CONDITION, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H",37.84
"RSI_DIVERGENCE, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, SUPER_TREND",37.84
"RSI_DIVERGENCE, FIBONACCI_SUPPORT, FORECAST, CYPHER_PATTERN",37.84
"EMA_CONDITION, FORECAST, TREND_KIRILDI_4H, CYPHER_PATTERN",37.84
"EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H",37.84
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, CYPHER_PATTERN",37.84
"FIBONACCI_SUPPORT, SUPER_TREND, FORECAST, CYPHER_PATTERN",37.84
"RSI_DIVERGENCE, EMA_CONDITION, NEAR_LOWER_CHANNEL, TREND_KIRILDI_4H",37.84
"RSI_DIVERGENCE, MACD_VOLUME, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST",37.84
"RSI_DIVERGENCE, MACD_VOLUME, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, FORECAST",37.84
"MACD_VOLUME, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H, CYPHER_PATTERN",37.84
"RSI_DIVERGENCE, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, SUPER_TREND",37.84
"RSI_DIVERGENCE, MACD_VOLUME, NEAR_LOWER_CHANNEL, SUPER_TREND, FORECAST",37.84
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, FORECAST, TREND_KIRILDI_4H",37.84
"MACD_VOLUME, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, SUPER_TREND, TREND_KIRILDI_4H",36.94
"MACD_VOLUME, EMA_CONDITION, FIBONACCI_SUPPORT, TREND_KIRILDI_4H",36.94
"RSI_DIVERGENCE, TREND_KIRILDI_4H, CYPHER_PATTERN",36.94
"EMA_CONDITION, SUPER_TREND, CYPHER_PATTERN",36.94
"EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, CYPHER_PATTERN",36.94
"MACD_VOLUME, NEAR_LOWER_CHANNEL, FORECAST, TREND_KIRILDI_4H, CYPHER_PATTERN",36.94
"EMA_CONDITION, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, CYPHER_PATTERN",36.94
"RSI_DIVERGENCE, FIBONACCI_SUPPORT, SUPER_TREND, FORECAST",36.94
"RSI_DIVERGENCE, EMA_CONDITION, CYPHER_PATTERN",36.94
"MACD_VOLUME, PRICE_PREDICTION_TAHMIN, FORECAST, TREND_KIRILDI_4H, CYPHER_PATTERN",36.94
"MACD_VOLUME, EMA_CONDITION, PRICE_PREDICTION_TAHMIN, FORECAST, CYPHER_PATTERN",36.94
"EMA_CONDITION, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, FORECAST, TREND_KIRILDI_4H",36.94
"RSI_DIVERGENCE, MACD_VOLUME, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H",36.94
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, FORECAST, CYPHER_PATTERN",36.94
"FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H, CYPHER_PATTERN",36.94
"RSI_DIVERGENCE, EMA_CONDITION, FORECAST, TREND_KIRILDI_4H",36.94
"NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, TREND_KIRILDI_4H, CYPHER_PATTERN",36.94
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, SUPER_TREND",36.94
"EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, FORECAST, TREND_KIRILDI_4H",36.94
"EMA_CONDITION, SUPER_TREND, FORECAST, TREND_KIRILDI_4H",36.94
"RSI_DIVERGENCE, MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN",36.94
"SUPER_TREND, TREND_KIRILDI_4H, CYPHER_PATTERN",36.94
"RSI_DIVERGENCE, MACD_VOLUME, NEAR_LOWER_CHANNEL, FORECAST, TREND_KIRILDI_4H",36.04
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, FORECAST",36.04
"RSI_DIVERGENCE, SUPER_TREND, TREND_KIRILDI_4H",36.04
"EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, SUPER_TREND",36.04
"RSI_DIVERGENCE, MACD_VOLUME, PRICE_PREDICTION_TAHMIN, FORECAST, TREND_KIRILDI_4H",36.04
"MACD_VOLUME, NEAR_LOWER_CHANNEL, SUPER_TREND, CYPHER_PATTERN",36.04
"RSI_DIVERGENCE, EMA_CONDITION, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN",36.04
"MACD_VOLUME, NEAR_LOWER_CHANNEL, SUPER_TREND, FORECAST, TREND_KIRILDI_4H",36.04
"FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, SUPER_TREND, TREND_KIRILDI_4H",36.04
"RSI_DIVERGENCE, EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT",36.04
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, SUPER_TREND, FORECAST",36.04
"FIBONACCI_SUPPORT, FORECAST, TREND_KIRILDI_4H, CYPHER_PATTERN",36.04
"RSI_DIVERGENCE, MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, FORECAST",36.04
"MACD_VOLUME, PRICE_PREDICTION_TAHMIN, SUPER_TREND, CYPHER_PATTERN",36.04
"PRICE_PREDICTION_TAHMIN, STRONG_SIGNAL",36.04
"RSI_DIVERGENCE, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, FORECAST, CYPHER_PATTERN",36.04
"NEAR_LOWER_CHANNEL, STRONG_SIGNAL",36.04
"NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, SUPER_TREND, TREND_KIRILDI_4H",36.04
"RSI_DIVERGENCE, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H",36.04
"EMA_CONDITION, FIBONACCI_SUPPORT, FORECAST, CYPHER_PATTERN",36.04
"RSI_DIVERGENCE, MACD_VOLUME, PRICE_PREDICTION_TAHMIN, CYPHER_PATTERN",36.04
"MACD_VOLUME, EMA_CONDITION, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST",36.04
"RSI_DIVERGENCE, EMA_CONDITION, SUPER_TREND",36.04
"NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST, CYPHER_PATTERN",36.04
"RSI_DIVERGENCE, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, TREND_KIRILDI_4H",36.04
"EMA_CONDITION, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, SUPER_TREND",36.04
"RSI_DIVERGENCE, MACD_VOLUME, NEAR_LOWER_CHANNEL, CYPHER_PATTERN",36.04
"MACD_VOLUME, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST, TREND_KIRILDI_4H",36.04
"MACD_VOLUME, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, FORECAST, TREND_KIRILDI_4H",36.04
"RSI_DIVERGENCE, MACD_VOLUME, EMA_CONDITION, PRICE_PREDICTION_TAHMIN, FORECAST",36.04
"MACD_VOLUME, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, CYPHER_PATTERN",36.04
"RSI_DIVERGENCE, FIBONACCI_SUPPORT, FORECAST, TREND_KIRILDI_4H",35.14
"RSI_DIVERGENCE, EMA_CONDITION, FIBONACCI_SUPPORT, FORECAST",35.14
"RSI_DIVERGENCE, MACD_VOLUME, PRICE_PREDICTION_TAHMIN, SUPER_TREND",35.14
"RSI_DIVERGENCE, MACD_VOLUME, NEAR_LOWER_CHANNEL, SUPER_TREND",35.14
"RSI_DIVERGENCE, MACD_VOLUME, FORECAST, CYPHER_PATTERN",35.14
"FIBONACCI_SUPPORT, SUPER_TREND, CYPHER_PATTERN",35.14
"FORECAST, STRONG_SIGNAL",35.14
"MACD_VOLUME, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, FORECAST, CYPHER_PATTERN",35.14
"MACD_VOLUME, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, FORECAST, CYPHER_PATTERN",35.14
"MACD_VOLUME, SUPER_TREND, FORECAST, CYPHER_PATTERN",35.14
"RSI_DIVERGENCE, MACD_VOLUME, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN",35.14
"MACD_VOLUME, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, SUPER_TREND",35.14
"FIBONACCI_SUPPORT, SUPER_TREND, FORECAST, TREND_KIRILDI_4H",35.14
"RSI_DIVERGENCE, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST",35.14
"RSI_DIVERGENCE, FIBONACCI_SUPPORT, CYPHER_PATTERN",35.14
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H",35.14
"EMA_CONDITION, TREND_KIRILDI_4H, CYPHER_PATTERN",35.14
"EMA_CONDITION, FIBONACCI_SUPPORT, SUPER_TREND, FORECAST",35.14
"RSI_DIVERGENCE, MACD_VOLUME, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, FORECAST",34.23
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, CYPHER_PATTERN",34.23
"EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, TREND_KIRILDI_4H",34.23
"MACD_VOLUME, EMA_CONDITION, PRICE_PREDICTION_TAHMIN, FORECAST, TREND_KIRILDI_4H",34.23
"RSI_DIVERGENCE, FIBONACCI_SUPPORT, SUPER_TREND",34.23
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, FORECAST, TREND_KIRILDI_4H",34.23
"MACD_VOLUME, EMA_CONDITION, PRICE_PREDICTION_TAHMIN, CYPHER_PATTERN",34.23
"EMA_CONDITION, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, FORECAST, CYPHER_PATTERN",34.23
"NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, FORECAST, TREND_KIRILDI_4H, CYPHER_PATTERN",34.23
"RSI_DIVERGENCE, MACD_VOLUME, SUPER_TREND, FORECAST",34.23
"RSI_DIVERGENCE, MACD_VOLUME, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, FORECAST",34.23
"MACD_VOLUME, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H, CYPHER_PATTERN",34.23
"EMA_CONDITION, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H",34.23
"RSI_DIVERGENCE, EMA_CONDITION, TREND_KIRILDI_4H",34.23
"EMA_CONDITION, SUPER_TREND, TREND_KIRILDI_4H",34.23
"MACD_VOLUME, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST",34.23
"MACD_VOLUME, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, SUPER_TREND, FORECAST",34.23
"MACD_VOLUME, NEAR_LOWER_CHANNEL, TREND_KIRILDI_4H, CYPHER_PATTERN",34.23
"RSI_DIVERGENCE, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, CYPHER_PATTERN",33.33
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, SUPER_TREND",33.33
"RSI_DIVERGENCE, MACD_VOLUME, EMA_CONDITION, PRICE_PREDICTION_TAHMIN",33.33
"RSI_DIVERGENCE, MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL",33.33
"RSI_DIVERGENCE, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, FORECAST, TREND_KIRILDI_4H",33.33
"EMA_CONDITION, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST",33.33
"EMA_CONDITION, FIBONACCI_SUPPORT, FORECAST, TREND_KIRILDI_4H",33.33
"FIBONACCI_SUPPORT, TREND_KIRILDI_4H, CYPHER_PATTERN",33.33
"NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST, TREND_KIRILDI_4H",33.33
"NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, SUPER_TREND, CYPHER_PATTERN",33.33
"MACD_VOLUME, NEAR_LOWER_CHANNEL, SUPER_TREND, TREND_KIRILDI_4H",33.33
"EMA_CONDITION, FIBONACCI_SUPPORT, CYPHER_PATTERN",33.33
"MACD_VOLUME, FORECAST, TREND_KIRILDI_4H, CYPHER_PATTERN",33.33
"MACD_VOLUME, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H",33.33
"MACD_VOLUME, PRICE_PREDICTION_TAHMIN, SUPER_TREND, TREND_KIRILDI_4H",33.33
"RSI_DIVERGENCE, MACD_VOLUME, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H",33.33
"MACD_VOLUME, EMA_CONDITION, PRICE_PREDICTION_TAHMIN, SUPER_TREND",33.33
"MACD_VOLUME, EMA_CONDITION, FORECAST, CYPHER_PATTERN",33.33
"RSI_DIVERGENCE, EMA_CONDITION, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, FORECAST",33.33
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN",33.33
"RSI_DIVERGENCE, MACD_VOLUME, NEAR_LOWER_CHANNEL, TREND_KIRILDI_4H",33.33
"MACD_VOLUME, SUPER_TREND, CYPHER_PATTERN",32.43
"RSI_DIVERGENCE, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, SUPER_TREND",32.43
"PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST, CYPHER_PATTERN",32.43
"RSI_DIVERGENCE, FIBONACCI_SUPPORT, TREND_KIRILDI_4H",32.43
"MACD_VOLUME, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, CYPHER_PATTERN",32.43
"NEAR_LOWER_CHANNEL, SUPER_TREND, FORECAST, CYPHER_PATTERN",32.43
"RSI_DIVERGENCE, MACD_VOLUME, EMA_CONDITION, FORECAST",32.43
"MACD_VOLUME, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, FORECAST, TREND_KIRILDI_4H",32.43
"RSI_DIVERGENCE, MACD_VOLUME, FORECAST, TREND_KIRILDI_4H",32.43
"RSI_DIVERGENCE, EMA_CONDITION, FIBONACCI_SUPPORT",32.43
"NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, FORECAST, CYPHER_PATTERN",32.43
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, FORECAST",32.43
STRONG_SIGNAL,32.43
"MACD_VOLUME, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, CYPHER_PATTERN",32.43
"RSI_DIVERGENCE, MACD_VOLUME, CYPHER_PATTERN",32.43
"MACD_VOLUME, EMA_CONDITION, SUPER_TREND, FORECAST",32.43
"EMA_CONDITION, FIBONACCI_SUPPORT, SUPER_TREND",32.43
"MACD_VOLUME, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, FORECAST, TREND_KIRILDI_4H",32.43
"RSI_DIVERGENCE, NEAR_LOWER_CHANNEL, FORECAST, CYPHER_PATTERN",32.43
"RSI_DIVERGENCE, PRICE_PREDICTION_TAHMIN, FORECAST, CYPHER_PATTERN",32.43
"FIBONACCI_SUPPORT, SUPER_TREND, TREND_KIRILDI_4H",32.43
"MACD_VOLUME, EMA_CONDITION, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, FORECAST",32.43
"MACD_VOLUME, SUPER_TREND, FORECAST, TREND_KIRILDI_4H",32.43
"RSI_DIVERGENCE, MACD_VOLUME, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN",31.53
"MACD_VOLUME, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, SUPER_TREND",31.53
"RSI_DIVERGENCE, MACD_VOLUME, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT",31.53
"RSI_DIVERGENCE, NEAR_LOWER_CHANNEL, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, FORECAST",31.53
"NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H, CYPHER_PATTERN",31.53
"EMA_CONDITION, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, CYPHER_PATTERN",31.53
"RSI_DIVERGENCE, MACD_VOLUME, SUPER_TREND",31.53
"RSI_DIVERGENCE, PRICE_PREDICTION_TAHMIN, SUPER_TREND, FORECAST",31.53
"MACD_VOLUME, EMA_CONDITION, NEAR_LOWER_CHANNEL, TREND_KIRILDI_4H",31.53
"MACD_VOLUME, EMA_CONDITION, PRICE_PREDICTION_TAHMIN, TREND_KIRILDI_4H",31.53
"MACD_VOLUME, FIBONACCI_SUPPORT, PRICE_PREDICTION_TAHMIN, SUPER_TREND",31.53
"EMA_CONDITION, NEAR_LOWER_CHANNEL, PRICE_PREDICTION_TAHMIN, FORECAST, TREND_KIRILDI_4H",31.53
"MACD_VOLUME, FIBONACCI_SUPPORT, FORECAST, CYPHER_PATTERN",31.53
